celebrityid,sentiment_date,fullname,basic_negative_sentiment,percent_negative,signals
3022,10/2/2012,Joey Fatone,526,0.344240838,1
3022,4/26/2013,Joey Fatone,173,0.793577982,1
3022,8/20/2013,Joey Fatone,122,0.161375661,1
3022,8/23/2013,Joey Fatone,457,0.582908163,1
3022,8/25/2013,Joey Fatone,1571,0.25075818,1
3022,2/6/2014,Joey Fatone,125,0.26652452,1
3022,4/17/2014,Joey Fatone,304,0.465543645,1
3022,7/14/2015,Joey Fatone,202,0.801587302,1
3022,8/24/2015,Joey Fatone,871,0.625718391,1
3022,12/27/2015,Joey Fatone,103,0.895652174,1
3022,11/3/2016,Joey Fatone,90,0.136363636,1
3022,2/4/2018,Joey Fatone,287,0.4484375,1
3022,10/15/2018,Joey Fatone,36,0.1875,1
3022,1/9/2019,Joey Fatone,147,0.177536232,1
3358,2/25/2010,Ozzy Osbourne,296,0.8,1
3358,5/16/2010,Ozzy Osbourne,521,0.73796034,1
3358,6/18/2012,Ozzy Osbourne,637,0.699231614,1
3358,4/16/2013,Ozzy Osbourne,1762,0.776211454,1
3358,12/3/2013,Ozzy Osbourne,372,0.102734051,1
3358,1/26/2014,Ozzy Osbourne,2147,0.482038617,1
3358,11/7/2014,Ozzy Osbourne,581,0.561352657,1
3358,7/17/2015,Ozzy Osbourne,2936,0.899234303,1
3358,11/20/2015,Ozzy Osbourne,1030,0.848434926,1
3358,5/8/2016,Ozzy Osbourne,736,0.623728814,1
3358,8/3/2016,Ozzy Osbourne,1491,0.459476117,1
3358,11/3/2017,Ozzy Osbourne,206,0.24009324,1
3358,9/4/2018,Ozzy Osbourne,323,0.580935252,1
3443,4/4/2011,Rob Dyrdek,560,0.08795351,1
3443,2/5/2012,Rob Dyrdek,1118,0.263306642,1
3443,3/19/2012,Rob Dyrdek,2024,0.175298805,1
3443,1/25/2015,Rob Dyrdek,2268,0.496388707,1
3443,4/25/2015,Rob Dyrdek,557,0.180084061,1
3443,1/20/2017,Rob Dyrdek,144,0.15876516,1
3443,5/9/2017,Rob Dyrdek,3171,0.61263524,1
3465,8/16/2010,Rooney Mara,555,0.62150056,1
3465,1/12/2011,Rooney Mara,225,0.388601036,1
3465,2/26/2012,Rooney Mara,6328,0.253922395,1
3465,5/6/2013,Rooney Mara,337,0.151460674,1
3465,8/27/2014,Rooney Mara,181,0.797356828,1
3465,11/25/2014,Rooney Mara,286,0.512544803,1
3465,10/12/2015,Rooney Mara,6000,0.971345313,1
3465,2/28/2016,Rooney Mara,3017,0.25487877,1
3465,6/7/2018,Rooney Mara,326,0.481536189,1
3465,8/27/2018,Rooney Mara,118,0.526785714,1
3465,8/28/2018,Rooney Mara,459,0.588461538,1
3502,8/20/2010,Serena Williams,984,0.557191393,1
3502,3/2/2011,Serena Williams,1924,0.37178744,1
3502,9/11/2011,Serena Williams,8898,0.390571504,1
3502,5/11/2012,Serena Williams,5179,0.337064758,1
3502,9/9/2012,Serena Williams,5764,0.141998423,1
3502,12/11/2012,Serena Williams,1433,0.562622693,1
3502,9/8/2013,Serena Williams,7129,0.159864556,1
3502,5/28/2014,Serena Williams,4556,0.478873239,1
3502,10/19/2014,Serena Williams,3395,0.757643383,1
3502,9/11/2015,Serena Williams,16943,0.422466027,1
3502,12/14/2015,Serena Williams,3127,0.311702552,1
3502,3/7/2016,Serena Williams,1316,0.598453843,1
3502,4/24/2016,Serena Williams,4977,0.567502851,1
3502,7/9/2016,Serena Williams,8827,0.122829233,1
3502,12/29/2016,Serena Williams,3068,0.284363704,1
3502,4/19/2017,Serena Williams,4376,0.267171378,1
3502,6/6/2017,Serena Williams,5051,0.939546131,1
3502,9/8/2018,Serena Williams,37727,0.527009094,1
3508,3/7/2010,Sienna Miller,640,0.912981455,1
3508,1/5/2011,Sienna Miller,339,0.745054945,1
3508,4/9/2011,Sienna Miller,667,0.895302013,1
3508,9/15/2011,Sienna Miller,240,0.819112628,1
3508,11/21/2011,Sienna Miller,159,0.732718894,1
3508,11/24/2011,Sienna Miller,1221,0.640944882,1
3508,1/6/2012,Sienna Miller,475,0.310863874,1
3508,1/13/2013,Sienna Miller,2173,0.52022983,1
3508,2/21/2013,Sienna Miller,226,0.84962406,1
3508,9/16/2013,Sienna Miller,140,0.230263158,1
3508,1/27/2014,Sienna Miller,164,0.745454545,1
3508,1/11/2015,Sienna Miller,567,0.196125908,1
3508,2/22/2015,Sienna Miller,884,0.231111111,1
3508,7/15/2015,Sienna Miller,76,0.370731707,1
3508,1/8/2017,Sienna Miller,214,0.334898279,1
3519,2/24/2013,Seth Macfarlane,25689,0.308173083,1
3519,11/24/2013,Seth Macfarlane,1078,0.743448276,1
3519,11/25/2013,Seth Macfarlane,7984,0.760815704,1
3519,6/25/2015,Seth Macfarlane,5933,0.881444065,1
3519,6/12/2016,Seth Macfarlane,3856,0.724403532,1
3519,11/17/2017,Seth Macfarlane,3926,0.631595882,1
3519,10/6/2018,Seth Macfarlane,7116,0.700876588,1
3523,7/22/2010,Simon Cowell,969,0.860568384,1
3523,5/30/2011,Simon Cowell,2014,0.382380862,1
3523,8/20/2011,Simon Cowell,1200,0.476190476,1
3523,11/17/2011,Simon Cowell,4984,0.272632788,1
3523,3/24/2012,Simon Cowell,4116,0.270344828,1
3523,7/23/2012,Simon Cowell,1677,0.059327131,1
3523,2/20/2013,Simon Cowell,2136,0.200243742,1
3523,6/8/2013,Simon Cowell,13201,0.42373371,1
3523,7/31/2013,Simon Cowell,2919,0.34264585,1
3523,9/12/2013,Simon Cowell,5001,0.156736766,1
3523,9/28/2014,Simon Cowell,6374,0.043040812,1
3523,2/13/2015,Simon Cowell,4472,0.17700376,1
3523,1/23/2016,Simon Cowell,2954,0.747848101,1
3523,7/20/2016,Simon Cowell,1892,0.630246502,1
3523,2/22/2017,Simon Cowell,882,0.53649635,1
3523,8/12/2017,Simon Cowell,2009,0.919450801,1
3523,2/1/2018,Simon Cowell,1112,0.879051383,1
3523,5/20/2018,Simon Cowell,482,0.465250965,1
3523,7/17/2018,Simon Cowell,2851,0.427628619,1
3523,12/22/2018,Simon Cowell,1427,0.758235919,1
3527,3/9/2010,Skrillex,22,1,1
3527,2/12/2012,Skrillex,17439,0.310977567,1
3527,5/24/2012,Skrillex,5857,0.448674736,1
3527,7/28/2012,Skrillex,7747,0.255896149,1
3527,11/18/2012,Skrillex,4355,0.347704591,1
3527,3/10/2014,Skrillex,2731,0.282682952,1
3527,6/22/2014,Skrillex,2092,0.232289585,1
3527,7/18/2014,Skrillex,4316,0.327416174,1
3527,2/8/2015,Skrillex,8127,0.870221651,1
3527,3/29/2015,Skrillex,12932,0.311689564,1
3527,11/1/2015,Skrillex,2818,0.351766321,1
3527,2/15/2016,Skrillex,5179,0.211060396,1
3527,5/26/2016,Skrillex,1729,0.683939873,1
3527,5/27/2016,Skrillex,3588,0.653194975,1
3527,4/20/2017,Skrillex,587,0.428467153,1
3527,7/18/2017,Skrillex,459,0.557715674,1
3527,9/22/2017,Skrillex,640,0.296846011,1
3527,2/16/2018,Skrillex,585,0.694774347,1
3527,4/20/2018,Skrillex,724,0.480106101,1
3527,7/23/2018,Skrillex,285,0.27804878,1
3527,7/28/2018,Skrillex,663,0.173605656,1
3527,9/21/2018,Skrillex,408,0.416751788,1
3527,9/28/2018,Skrillex,1007,0.458769932,1
3527,11/28/2018,Skrillex,818,0.419917864,1
3527,12/9/2018,Skrillex,2443,0.418035592,1
3529,4/18/2011,Sofia Carson,1,1,1
3529,4/10/2012,Sofia Carson,1,1,1
3529,6/18/2012,Sofia Carson,1,1,1
3529,10/4/2012,Sofia Carson,1,0.333333333,1
3529,2/1/2014,Sofia Carson,1,0.5,1
3529,3/23/2014,Sofia Carson,1,1,1
3529,4/25/2014,Sofia Carson,1,0.5,1
3529,9/2/2014,Sofia Carson,1,0.25,1
3529,11/6/2014,Sofia Carson,1,1,1
3529,12/13/2014,Sofia Carson,2,0.5,1
3529,11/26/2015,Sofia Carson,87,0.094155844,1
3529,5/17/2016,Sofia Carson,161,0.082395087,1
3529,7/16/2016,Sofia Carson,586,0.564547206,1
3529,10/18/2016,Sofia Carson,587,0.107686663,1
3529,11/27/2016,Sofia Carson,171,0.0602537,1
3533,2/6/2011,Slash,54008,0.736676988,1
3533,10/3/2011,Slash,33186,0.781619483,1
3533,11/2/2012,Slash,11598,0.593339131,1
3533,7/10/2015,Slash,46652,0.973620503,1
3533,6/24/2016,Slash,10638,0.91817711,1
3536,3/16/2011,Snoop Dogg,5151,0.481852198,1
3536,4/16/2012,Snoop Dogg,4686,0.223132232,1
3536,7/31/2012,Snoop Dogg,13387,0.565950791,1
3536,6/30/2013,Snoop Dogg,6899,0.434993695,1
3536,10/15/2013,Snoop Dogg,4439,0.37523246,1
3536,4/26/2014,Snoop Dogg,4622,0.498060345,1
3536,6/9/2014,Snoop Dogg,5118,0.38923112,1
3536,10/14/2014,Snoop Dogg,6869,0.310983339,1
3536,7/26/2015,Snoop Dogg,4615,0.733704293,1
3536,8/31/2015,Snoop Dogg,16447,0.910535349,1
3536,5/30/2016,Snoop Dogg,3730,0.808409189,1
3536,11/9/2016,Snoop Dogg,2084,0.413820492,1
3536,3/13/2017,Snoop Dogg,5899,0.742947103,1
3536,3/15/2017,Snoop Dogg,51572,0.716128584,1
3536,1/6/2019,Snoop Dogg,2406,0.431105537,1
3539,4/2/2010,Sophie Cookson,2,1,1
3539,1/19/2011,Sophie Cookson,1,0.5,1
3539,3/5/2011,Sophie Cookson,1,1,1
3539,5/26/2011,Sophie Cookson,1,1,1
3539,8/18/2011,Sophie Cookson,1,0.111111111,1
3539,6/23/2013,Sophie Cookson,1,0.5,1
3539,3/12/2014,Sophie Cookson,1,1,1
3539,5/10/2014,Sophie Cookson,1,1,1
3539,7/22/2014,Sophie Cookson,1,1,1
3539,10/26/2014,Sophie Cookson,1,1,1
3539,11/27/2014,Sophie Cookson,1,0.25,1
3539,9/20/2015,Sophie Cookson,17,0.586206897,1
3539,7/13/2016,Sophie Cookson,15,0.789473684,1
3539,3/30/2017,Sophie Cookson,13,0.5,1
3539,6/30/2017,Sophie Cookson,42,0.257668712,1
3558,2/1/2010,Steve Martin,615,0.713457077,1
3558,3/7/2010,Steve Martin,1213,0.403392085,1
3558,9/15/2010,Steve Martin,721,0.214328181,1
3558,12/20/2013,Steve Martin,1132,0.493031359,1
3558,8/11/2014,Steve Martin,960,0.447343896,1
3558,11/15/2014,Steve Martin,192,0.303317536,1
3558,2/15/2015,Steve Martin,1132,0.18097522,1
3558,12/28/2016,Steve Martin,3176,0.551484633,1
3558,3/3/2018,Steve Martin,740,0.845714286,1
3558,10/3/2018,Steve Martin,6217,0.743927247,1
3558,1/27/2019,Steve Martin,654,0.317938746,1
3559,3/23/2011,Steve Nash,1323,0.35873102,1
3559,10/10/2011,Steve Nash,1329,0.540903541,1
3559,2/26/2012,Steve Nash,4094,0.479784367,1
3559,7/4/2012,Steve Nash,31031,0.365276862,1
3559,10/1/2012,Steve Nash,787,0.332488382,1
3559,10/30/2012,Steve Nash,6229,0.381398482,1
3559,10/29/2013,Steve Nash,1399,0.431257707,1
3559,10/15/2014,Steve Nash,2858,0.770350404,1
3559,10/23/2014,Steve Nash,13129,0.615893418,1
3559,3/21/2015,Steve Nash,9476,0.291139241,1
3559,9/15/2015,Steve Nash,290,0.383091149,1
3559,2/13/2016,Steve Nash,2027,0.481129836,1
3559,8/15/2017,Steve Nash,863,0.572281167,1
3559,2/15/2018,Steve Nash,1481,0.712361712,1
3559,1/25/2019,Steve Nash,311,0.833780161,1
3564,7/23/2010,Sylvester Stallone,9194,0.362753995,1
3564,1/16/2011,Sylvester Stallone,326,0.449035813,1
3564,10/25/2011,Sylvester Stallone,279,0.673913043,1
3564,7/13/2012,Sylvester Stallone,3100,0.719925685,1
3564,11/18/2014,Sylvester Stallone,308,0.246597278,1
3564,4/24/2015,Sylvester Stallone,11311,0.980580841,1
3564,12/13/2015,Sylvester Stallone,1631,0.842458678,1
3564,2/28/2016,Sylvester Stallone,5472,0.282922289,1
3564,10/10/2016,Sylvester Stallone,457,0.770657673,1
3564,12/19/2016,Sylvester Stallone,567,0.683956574,1
3564,2/2/2017,Sylvester Stallone,1971,0.924484053,1
3564,11/16/2017,Sylvester Stallone,4793,0.899249531,1
3564,2/17/2018,Sylvester Stallone,1462,0.887135922,1
3564,2/19/2018,Sylvester Stallone,4397,0.655877088,1
3564,5/24/2018,Sylvester Stallone,1500,0.404749056,1
3566,6/5/2011,Taylor Lautner,4004,0.232089033,1
3566,8/7/2011,Taylor Lautner,1686,0.171184892,1
3566,8/28/2011,Taylor Lautner,3871,0.195160071,1
3566,12/26/2011,Taylor Lautner,21531,0.578386074,1
3566,3/31/2012,Taylor Lautner,3612,0.215294749,1
3566,7/22/2012,Taylor Lautner,2907,0.20672735,1
3566,9/6/2012,Taylor Lautner,3647,0.223962171,1
3566,4/14/2013,Taylor Lautner,6288,0.27974019,1
3566,7/2/2014,Taylor Lautner,731,0.160659341,1
3566,12/8/2014,Taylor Lautner,302,0.550091075,1
3566,6/8/2015,Taylor Lautner,968,0.823129252,1
3566,10/27/2015,Taylor Lautner,367,0.642732049,1
3566,4/1/2016,Taylor Lautner,1305,0.470439798,1
3566,9/4/2016,Taylor Lautner,2032,0.902309059,1
3566,1/28/2017,Taylor Lautner,814,0.881906826,1
3566,8/7/2017,Taylor Lautner,405,0.865384615,1
3566,4/20/2018,Taylor Lautner,280,0.912052117,1
3600,7/14/2010,Tom Hiddleston,32,0.351648352,1
3600,12/29/2011,Tom Hiddleston,195,0.214757709,1
3600,7/20/2013,Tom Hiddleston,956,0.320375335,1
3600,9/12/2013,Tom Hiddleston,6023,0.164002723,1
3600,8/18/2014,Tom Hiddleston,1131,0.146883117,1
3600,1/1/2015,Tom Hiddleston,1651,0.409372675,1
3600,7/12/2015,Tom Hiddleston,8127,0.693725992,1
3600,6/15/2016,Tom Hiddleston,12126,0.498499486,1
3600,1/8/2017,Tom Hiddleston,2875,0.213850045,1
3600,1/9/2017,Tom Hiddleston,12230,0.64534853,1
3621,3/7/2010,Tyler Perry,533,0.516973812,1
3621,6/20/2010,Tyler Perry,757,0.51920439,1
3621,10/20/2010,Tyler Perry,3289,0.490310078,1
3621,1/11/2011,Tyler Perry,2144,0.576964478,1
3621,4/20/2011,Tyler Perry,2274,0.583825417,1
3621,11/25/2011,Tyler Perry,6913,0.368496802,1
3621,2/18/2012,Tyler Perry,8922,0.229204131,1
3621,3/2/2014,Tyler Perry,6867,0.512462687,1
3621,9/22/2015,Tyler Perry,791,0.207775151,1
3621,5/15/2017,Tyler Perry,624,0.772277228,1
3621,9/4/2018,Tyler Perry,930,0.200907323,1
3621,10/30/2018,Tyler Perry,970,0.473632813,1
3825,6/27/2010,Chris Brown,6990,0.214522465,1
3825,12/29/2010,Chris Brown,66901,0.452912066,1
3825,2/13/2011,Chris Brown,13907,0.239424981,1
3825,6/2/2011,Chris Brown,23627,0.247506809,1
3825,8/28/2011,Chris Brown,73257,0.235858685,1
3825,10/11/2011,Chris Brown,48903,0.316409586,1
3825,11/13/2011,Chris Brown,25469,0.303936895,1
3825,2/12/2012,Chris Brown,113190,0.306992563,1
3825,6/14/2012,Chris Brown,155404,0.558109802,1
3825,8/7/2012,Chris Brown,56919,0.510154878,1
3825,1/28/2013,Chris Brown,73890,0.585003206,1
3825,8/6/2013,Chris Brown,43000,0.480753105,1
3825,10/27/2013,Chris Brown,29598,0.53597233,1
3825,6/29/2014,Chris Brown,41019,0.221726721,1
3825,12/6/2014,Chris Brown,32164,0.43023007,1
3825,2/19/2016,Chris Brown,9198,0.48975028,1
3825,2/21/2016,Chris Brown,60736,0.919559721,1
3825,3/30/2016,Chris Brown,62898,0.74511337,1
3825,8/30/2016,Chris Brown,58481,0.652726157,1
3825,1/3/2017,Chris Brown,27625,0.538006115,1
3825,2/21/2017,Chris Brown,14622,0.621049949,1
3825,10/31/2017,Chris Brown,8632,0.267004856,1
3825,2/9/2018,Chris Brown,3037,0.408803338,1
3825,12/10/2018,Chris Brown,5138,0.500487045,1
3825,1/22/2019,Chris Brown,51170,0.828690808,1
3992,6/21/2010,Jamie Chung,22,0.785714286,1
3992,11/3/2010,Jamie Chung,392,0.695035461,1
3992,12/20/2010,Jamie Chung,151,0.937888199,1
3992,2/22/2015,Jamie Chung,160,0.082304527,1
3992,3/10/2015,Jamie Chung,1718,0.980034227,1
3992,8/29/2015,Jamie Chung,65,0.764705882,1
3992,11/11/2015,Jamie Chung,238,0.871794872,1
3992,3/10/2016,Jamie Chung,230,0.93877551,1
3992,9/12/2016,Jamie Chung,55,0.282051282,1
3992,12/28/2018,Jamie Chung,81,0.618320611,1
4081,2/10/2013,Johnny Depp,11270,0.247632441,1
4081,6/9/2013,Johnny Depp,5627,0.141684502,1
4081,1/12/2014,Johnny Depp,3320,0.314037079,1
4081,5/14/2015,Johnny Depp,10187,0.747559991,1
4081,4/18/2016,Johnny Depp,6461,0.577338933,1
4081,5/27/2016,Johnny Depp,76698,0.80809592,1
4081,8/13/2016,Johnny Depp,20181,0.83189744,1
4081,6/23/2017,Johnny Depp,28160,0.795772459,1
4081,10/30/2017,Johnny Depp,5893,0.930228887,1
4081,3/13/2018,Johnny Depp,2008,0.415993371,1
4081,9/25/2018,Johnny Depp,1160,0.434294272,1
4138,7/11/2010,Kevin Hart,11042,0.268244097,1
4138,6/26/2011,Kevin Hart,59718,0.319417626,1
4138,1/10/2012,Kevin Hart,7783,0.333219163,1
4138,1/15/2012,Kevin Hart,36358,0.237576534,1
4138,2/24/2012,Kevin Hart,56181,0.35854415,1
4138,7/1/2012,Kevin Hart,40949,0.294677682,1
4138,9/6/2012,Kevin Hart,72301,0.288179235,1
4138,1/15/2013,Kevin Hart,29678,0.338519448,1
4138,6/30/2013,Kevin Hart,40149,0.326104437,1
4138,8/25/2013,Kevin Hart,46424,0.348934571,1
4138,10/15/2013,Kevin Hart,36705,0.314333182,1
4138,5/2/2014,Kevin Hart,9495,0.425612981,1
4138,6/29/2014,Kevin Hart,17074,0.34710307,1
4138,8/18/2014,Kevin Hart,5308,0.370050195,1
4138,3/30/2015,Kevin Hart,10650,0.231909936,1
4138,5/28/2016,Kevin Hart,3287,0.817051951,1
4138,7/19/2017,Kevin Hart,10067,0.763519151,1
4138,9/16/2017,Kevin Hart,6145,0.76136786,1
4138,2/4/2018,Kevin Hart,6278,0.364279912,1
4138,4/15/2018,Kevin Hart,1497,0.491625616,1
4138,6/14/2018,Kevin Hart,2191,0.645360825,1
4138,8/20/2018,Kevin Hart,2261,0.533632287,1
4138,8/21/2018,Kevin Hart,7362,0.692307692,1
4138,12/6/2018,Kevin Hart,8160,0.732956077,1
4138,12/7/2018,Kevin Hart,63894,0.743636596,1
4400,9/2/2013,Sarah Silverman,1792,0.340231631,1
4400,8/25/2014,Sarah Silverman,1808,0.214344991,1
4400,1/8/2015,Sarah Silverman,3286,0.884522207,1
4400,2/28/2016,Sarah Silverman,3347,0.495118343,1
4400,6/12/2016,Sarah Silverman,2466,0.755746246,1
4400,7/25/2016,Sarah Silverman,23472,0.527436969,1
4400,2/2/2017,Sarah Silverman,17064,0.715681751,1
4400,5/17/2018,Sarah Silverman,8243,0.614369829,1
4445,2/2/2010,Steve-O,88182,0.544794054,1
4445,2/3/2010,Steve-O,90635,0.537893175,1
4445,2/4/2010,Steve-O,91005,0.545139242,1
4445,2/8/2010,Steve-O,105378,0.554305973,1
4445,4/6/2010,Steve-O,109753,0.453008139,1
4445,4/12/2010,Steve-O,117460,0.463321986,1
4445,4/13/2010,Steve-O,129611,0.489595098,1
4445,6/2/2010,Steve-O,137891,0.439923686,1
4445,6/30/2010,Steve-O,162090,0.382840326,1
4445,7/1/2010,Steve-O,266607,0.310671025,1
4445,7/2/2010,Steve-O,347877,0.314575702,1
4445,7/3/2010,Steve-O,251686,0.299557007,1
4445,7/5/2010,Steve-O,267941,0.299421921,1
4445,7/7/2010,Steve-O,282466,0.301870218,1
4445,8/24/2010,Steve-O,328244,0.310107663,1
4445,8/25/2010,Steve-O,328837,0.308667145,1
4445,9/16/2010,Steve-O,353475,0.287280654,1
4445,9/22/2010,Steve-O,364280,0.283433665,1
4445,9/23/2010,Steve-O,370497,0.293783864,1
4445,9/27/2010,Steve-O,386525,0.308475464,1
4445,9/30/2010,Steve-O,384666,0.286996713,1
4445,3/29/2011,Steve-O,520808,0.276863684,1
4445,4/7/2011,Steve-O,586314,0.312748505,1
4445,4/27/2011,Steve-O,562754,0.265534796,1
4445,5/1/2011,Steve-O,602563,0.25977985,1
4445,5/2/2011,Steve-O,593597,0.289896216,1
4445,6/7/2011,Steve-O,619223,0.269392658,1
4445,6/8/2011,Steve-O,635084,0.281456841,1
4445,6/22/2011,Steve-O,678758,0.278758389,1
4445,7/13/2011,Steve-O,736673,0.275559584,1
4445,7/20/2011,Steve-O,765885,0.290823667,1
4445,7/27/2011,Steve-O,767792,0.271373348,1
4445,8/10/2011,Steve-O,810496,0.298656903,1
4445,9/28/2011,Steve-O,879484,0.30847831,1
4445,10/3/2011,Steve-O,900560,0.313887325,1
4445,10/5/2011,Steve-O,1533667,0.39560433,1
4445,10/6/2011,Steve-O,1253688,0.365237835,1
4445,11/16/2011,Steve-O,943761,0.312764728,1
4445,12/1/2011,Steve-O,966958,0.315257872,1
4445,12/4/2011,Steve-O,1022658,0.30625169,1
4445,1/16/2012,Steve-O,1071366,0.325034093,1
4445,1/25/2012,Steve-O,1140868,0.330694045,1
4445,4/3/2012,Steve-O,1092992,0.306580678,1
4445,5/31/2012,Steve-O,1375574,0.292066764,1
4445,6/27/2012,Steve-O,1330351,0.319559931,1
4445,7/3/2012,Steve-O,1269806,0.328692368,1
4445,7/4/2012,Steve-O,1358891,0.313479645,1
4445,8/29/2012,Steve-O,1247481,0.331472718,1
4445,10/8/2012,Steve-O,1234284,0.331595321,1
4445,10/14/2012,Steve-O,1252181,0.327868943,1
4445,10/28/2012,Steve-O,1312409,0.342245904,1
4445,12/10/2012,Steve-O,1341039,0.354607958,1
4445,12/12/2012,Steve-O,1396959,0.349642276,1
4445,3/6/2013,Steve-O,1530101,0.363378043,1
4445,3/17/2013,Steve-O,1415562,0.33324976,1
4445,6/17/2013,Steve-O,1457096,0.350351723,1
4445,6/18/2013,Steve-O,1385194,0.370708248,1
4445,11/10/2013,Steve-O,1321250,0.357640722,1
4445,6/12/2014,Steve-O,1084103,0.335995108,1
4445,6/17/2014,Steve-O,1096744,0.374038723,1
4445,6/23/2014,Steve-O,1095134,0.370731691,1
4445,6/28/2014,Steve-O,1171334,0.358180594,1
4445,7/8/2014,Steve-O,1296804,0.381497207,1
4445,9/9/2014,Steve-O,1001695,0.3935426,1
4445,10/26/2014,Steve-O,1095053,0.390692967,1
4445,12/17/2014,Steve-O,868390,0.378037196,1
4445,1/4/2015,Steve-O,901210,0.360214991,1
4445,1/5/2015,Steve-O,936890,0.379929423,1
4445,1/6/2015,Steve-O,928704,0.388204844,1
4445,1/7/2015,Steve-O,1039175,0.397795307,1
4445,2/18/2015,Steve-O,1040722,0.393196674,1
4445,3/25/2015,Steve-O,1026715,0.407380191,1
4445,6/7/2015,Steve-O,960901,0.400906785,1
4445,7/1/2015,Steve-O,959421,0.401028171,1
4445,7/22/2015,Steve-O,986402,0.411458409,1
4445,7/29/2015,Steve-O,997830,0.405405405,1
4445,8/10/2015,Steve-O,1067065,0.433322545,1
4445,10/25/2015,Steve-O,991108,0.416098704,1
4445,12/16/2015,Steve-O,1032008,0.42023634,1
4445,2/28/2016,Steve-O,925274,0.398956036,1
4445,3/16/2016,Steve-O,906626,0.42990999,1
4445,4/17/2016,Steve-O,1123065,0.46200601,1
4445,5/27/2016,Steve-O,941062,0.470751076,1
4445,7/19/2016,Steve-O,888966,0.425347875,1
4445,8/31/2016,Steve-O,941200,0.454510773,1
4445,10/19/2016,Steve-O,815844,0.450753001,1
4445,10/23/2016,Steve-O,816811,0.449424224,1
4445,11/9/2016,Steve-O,923250,0.502755421,1
4445,11/29/2016,Steve-O,857276,0.465062383,1
4445,4/10/2017,Steve-O,783995,0.472711585,1
4445,4/18/2017,Steve-O,787541,0.469459033,1
4445,4/19/2017,Steve-O,782499,0.465325339,1
4445,5/3/2017,Steve-O,859833,0.459122425,1
4445,5/17/2017,Steve-O,853061,0.487747437,1
4445,7/12/2017,Steve-O,888296,0.475656943,1
4445,8/2/2017,Steve-O,894836,0.475711918,1
4445,11/8/2017,Steve-O,871204,0.496916247,1
4445,4/4/2018,Steve-O,980555,0.525431494,1
4445,6/13/2018,Steve-O,1003492,0.536288618,1
4445,6/22/2018,Steve-O,1056997,0.47500018,1
4445,7/2/2018,Steve-O,1068243,0.50860625,1
4445,7/6/2018,Steve-O,1231971,0.503015099,1
4445,8/8/2018,Steve-O,960310,0.551922917,1
4445,8/9/2018,Steve-O,986428,0.521553937,1
4445,8/28/2018,Steve-O,951699,0.530642593,1
4445,10/2/2018,Steve-O,1041894,0.526818125,1
4445,10/7/2018,Steve-O,1527796,0.601138065,1
4445,10/8/2018,Steve-O,1318745,0.580720576,1
4445,10/28/2018,Steve-O,1454801,0.578238409,1
4445,12/12/2018,Steve-O,988064,0.532347441,1
4445,1/8/2019,Steve-O,1100180,0.547587252,1
4449,6/1/2011,Susan Sarandon,105,0.614035088,1
4449,7/22/2011,Susan Sarandon,128,0.727272727,1
4449,9/21/2012,Susan Sarandon,382,0.526896552,1
4449,1/7/2014,Susan Sarandon,2114,0.974642692,1
4449,6/5/2014,Susan Sarandon,188,0.567975831,1
4449,12/24/2014,Susan Sarandon,195,0.719557196,1
4449,2/22/2015,Susan Sarandon,165,0.395683453,1
4449,7/9/2015,Susan Sarandon,1019,0.721671388,1
4449,1/28/2016,Susan Sarandon,1181,0.550326188,1
4449,3/28/2016,Susan Sarandon,2529,0.5781893,1
4449,3/29/2016,Susan Sarandon,7613,0.607533317,1
4449,7/25/2016,Susan Sarandon,2979,0.633694959,1
4449,1/23/2017,Susan Sarandon,2048,0.690026954,1
4449,9/4/2017,Susan Sarandon,2515,0.706857785,1
4449,11/26/2017,Susan Sarandon,6492,0.751388889,1
4449,3/14/2018,Susan Sarandon,1652,0.643552785,1
4449,8/7/2018,Susan Sarandon,2029,0.466008268,1
4449,9/12/2018,Susan Sarandon,5834,0.724900596,1
4452,12/11/2011,Tara Lipinski,57,0.890625,1
4452,11/11/2012,Tara Lipinski,5,0.714285714,1
4452,1/11/2014,Tara Lipinski,22,0.5,1
4452,4/22/2014,Tara Lipinski,58,0.200692042,1
4452,8/6/2014,Tara Lipinski,29,0.228346457,1
4452,1/24/2015,Tara Lipinski,61,0.220216606,1
4452,2/1/2015,Tara Lipinski,198,0.304147465,1
4452,5/2/2015,Tara Lipinski,104,0.27154047,1
4452,5/7/2016,Tara Lipinski,52,0.256157635,1
4452,8/5/2016,Tara Lipinski,35,0.221518987,1
4452,10/22/2016,Tara Lipinski,15,0.375,1
4452,1/21/2017,Tara Lipinski,32,0.27826087,1
4452,5/6/2017,Tara Lipinski,23,0.534883721,1
4452,1/4/2018,Tara Lipinski,48,0.352941176,1
4452,2/8/2018,Tara Lipinski,303,0.256779661,1
4506,6/8/2010,Willow Smith,36,0.336448598,1
4506,9/7/2010,Willow Smith,738,0.281894576,1
4506,10/18/2010,Willow Smith,6033,0.215950174,1
4506,2/13/2011,Willow Smith,2807,0.373668797,1
4506,6/26/2011,Willow Smith,3440,0.336759667,1
4506,10/5/2011,Willow Smith,891,0.232454996,1
4506,11/10/2011,Willow Smith,1422,0.380213904,1
4506,2/3/2012,Willow Smith,2678,0.485408737,1
4506,3/31/2012,Willow Smith,1534,0.547466096,1
4506,6/24/2012,Willow Smith,1343,0.703509691,1
